"symbol","calendarYear","period","time","Size","DER","DAR","ROA","ROE","SDOA","SDROE","Tobinq","PPE","Cash","AR","Log_Sales","SGR","operatingIncomeRatio","ZSCORE"
"BSIM.JK","2013","Q3","2013Q3","30.5036991478987","0.000131891761321852","0.0000201308345916047","0.00326006425807639","0.0213590556846275","0.000218661018059903","0.00138437697284948","-0.0716215195223292","0.0356393242056209","0.242386105562251","0","26.4380805652203","0.0218252218126533","0.2375811003","0.502529375735943"
"BSIM.JK","2013","Q2","2013Q2","30.3798084439499","0.000134587619375627","0.000022785933705478","0.00371621937324089","0.0219502577768772","0.000106628568475591","0.00292495692809249","-0.00970031918068695","0.0383018104448416","0.203905496236033","0.00473064146115696","26.2633875540005","0.0224428848853678","0.284936928","0.477900361069391"
"BSIM.JK","2013","Q1","2013Q1","30.3507122971387","0.000186837615137055","0.0000284007885007777","0.00373124419505345","0.0245463877483076","0.000125776650288447","0.00324533174164774","-0.02012175738577","0.0365709902748715","0.193901144828536","0.004421429482193","26.2930253696199","0.0251640748878318","0.2697706683","0.444639349310512"
"BSIM.JK","2012","Q4","2012Q4","30.349146524575","0.000236085731438513","0.0000284452925086847","0.00349791299990787","0.0290314240516036","0.000635048296254133","0.0116551500628619","-0.0281255968891542","0.0370661960895709","0.18093192586114","0.00543371085274367","25.8649293934549","0.0298994475936022","0.3909122807","0.398724944301559"
"BSIM.JK","2012","Q3","2012Q3","30.4471987013747","0.118818915603588","0.0125882816480378","0.00344034782827221","0.0324729307528786","0.00103412750131483","0.0115679109264003","-0.0527152244671688","0.0262217474044664","0.215221525718691","0","26.3654849159461","0.0335628136772931","0.4628945577","0.438010926075325"
"BSIM.JK","2012","Q2","2012Q2","30.4185718469833","0.343543121862028","0.0299167080839879","0.00481534852860554","0.0552961863894469","0.00137950643345129","0.0146959401060716","0.00836474090079103","0.0258071575042029","0.147335306423322","0","26.51612089618","0.0585328285890061","0.1190890019","0.320553662360359"
"BSIM.JK","2012","Q1","2012Q1","30.4731589299362","0.000659419785437826","0.0000513630895277307","0.00228545343084741","0.0293415607366041","0.000958730862090446","0.01231307835142","-0.011040020307673","0.0253604234277487","0.154826600017082","0","26.0124667748532","0.0302285124712567","0.2472487827","0.301370190182582"
"BSIM.JK","2011","Q4","2011Q4","30.4439510771442","0.000680325691445657","0.000052885418847715","0.00161045404863394","0.0207171142452941","0.000759175319052257","0.00976614131297592","-0.00584091246924102","0.0212712238010077","0.150883360578428","0.00337560244956136","23.5344741302114","0.0211553929376883","2.4442573662","0.305779828054562"
"BSIM.JK","2011","Q3","2011Q3","0","0","0","0","0","0","0","0","0","0","0","25.9885175092943","0","0.3800563322","0"
"BSIM.JK","2011","Q2","2011Q2","0","0","0","0","0","0.00155429558436211","0.0075789039736925","0","0","0","0","26.253119437518","0","-0.009495968","0"
"BSIM.JK","2011","Q1","2011Q1","0","0","0","0","0","0.00148008551550756","0.00736123348411744","0","0","0","0","25.6803667307681","0","0.3044288618","0"
"BTPN.JK","2024","Q3","2024Q3","33.0629265228716","1.12823512609884","0.231380537437167","0.00329715884301227","0.0160772831812789","0.000428023170744796","0.00176001968457953","0.27408925861438","0.0102920244632467","0.067670175901829","0","29.1467580530941","0.0163399857595127","0.2791168024","0.162120624307429"
"BTPN.JK","2024","Q2","2024Q2","33.0940912835244","1.19062195992211","0.23279760851145","0.00295414319720927","0.0151086937097074","0.00067276575697942","0.00340583958793031","0.245600300520326","0.0102831510848331","0.0874439014632505","0","29.5601049213012","0.0153404681442626","0.1630944672","0.074346210553077"
"BTPN.JK","2024","Q1","2024Q1","33.1109540984863","1.25557113949388","0.238161551955869","0.00226764609228361","0.0119548725000959","0.000781511426833422","0.00392021241077299","0.228045614822792","0.0104079156126486","0.102211625725845","0","28.7633495724235","0.0120995207277079","0.2551474069","0.325786776658399"
"BTPN.JK","2023","Q4","2023Q4","32.9365543454045","1.18069081429972","0.22662426612966","0.00131347288192799","0.0068430684542709","0.00094550173868275","0.00475653025879395","0.22654750891678","0.0101654422736718","0.104862112773777","0","29.2738419655813","0.00689021869244822","-0.0043760489","-0.0101483920280055"
"BTPN.JK","2023","Q3","2023Q3","32.9083376812566","0.84634479249208","0.166181187526563","0.00322777401865639","0.0164387423913095","0.000306912117309346","0.002123337581709","0.178666120309885","0.0103356077396357","0.0985901119605439","0.0266886844359854","28.8540871783611","0.0167134911670643","0.2444833675","0.455281684439768"
"BTPN.JK","2023","Q2","2023Q2","32.8941552632641","1.03207454059896","0.202061884405807","0.00339954740201557","0.0173639196402484","0.000302767184091283","0.00168707195395798","0.213529034666455","0.0103897904859377","0.10160952724708","0.0254456022567347","28.8568051172589","0.0176707531784212","0.2548015226","0.458588194520015"
"BTPN.JK","2023","Q1","2023Q1","32.949022710607","1.09651292438487","0.202893349412623","0.00394749676442085","0.0213337757678402","0.000294141496478542","0.00125321718884706","0.169972586450441","0.010222685776014","0.131666053914383","0.0123931682343098","28.8187623989625","0.0217988270562603","0.8008756992","0.489531516146234"
"BTPN.JK","2022","Q4","2022Q4","32.9741670192765","1.32194081802894","0.233401492024868","0.00324071788140026","0.0183547980348078","0.000618502238394038","0.00319966796130454","0.162237451908532","0.0101281636847371","0.173234843799368","0.0238616774062079","28.8425367018202","0.0186979959745768","0.6736752029","0.524281217971217"
"BTPN.JK","2022","Q3","2022Q3","32.9288227244963","1.3152720938121","0.238534534369284","0.00371528569418606","0.0204859711698478","0.000437259336191599","0.00235073745762345","0.238761677000182","0.0105615958228462","0.09864582925571","0.0120821798739975","28.8325473297916","0.0209144234455881","0.5923613943","0.430695217478443"
"BTPN.JK","2022","Q2","2022Q2","32.9064121766725","1.26015346258483","0.229382891786881","0.00472401207199781","0.0259521541621835","0.000613388007304103","0.00317079861224585","0.224594708410955","0.0124112726379184","0.107546131301278","0.00998112207242698","28.8190242816628","0.0266436133225684","0.6168014622","0.442395166194734"
"BTPN.JK","2022","Q1","2022Q1","32.8904825435851","1.1253873526273","0.203119034688889","0.00390782506597667","0.0216514267718241","0.000695764363753314","0.00392123209617494","0.198382683575438","0.0112587075641253","0.11624367636412","0.00856065792271495","28.7851273970187","0.0221305855237082","0.3174488551","0.432122158418251"
"BTPN.JK","2021","Q4","2021Q4","32.8880882400213","1.15333145236195","0.204260340758189","0.00322345305824013","0.0182008400822253","0.000658139997205204","0.00347167792556459","0.157422902563271","0.0116914120011196","0.156835994061082","0.00773260242872529","28.8009998125718","0.0185382518393575","0.2619925237","0.469932566967024"
"BTPN.JK","2021","Q3","2021Q3","32.840638451422","1.04416882819435","0.190057328435295","0.00221392813122091","0.0121632496968958","0.00136568410219957","0.00736351710732595","0.208525589026168","0.0119700416570486","0.103424628314336","0.00844062490424754","28.7580054187416","0.0123130159848413","0.1780461291","0.413453577056361"
"BTPN.JK","2021","Q2","2021Q2","32.8011007621833","1.06972677049249","0.199950242384636","0.00380718116333496","0.0203682854392332","0.00182582484327954","0.00968822435632429","0.247065641580591","0.0126094271213017","0.084729122510203","0.00804926541638432","28.7947161526162","0.020791778314737","0.2795378266","0.411608935069796"
"BTPN.JK","2021","Q1","2021Q1","32.7942068100872","1.09483563838412","0.201648332827048","0.00555792140203614","0.0301763487997993","0.00187871904117115","0.00987901031677113","0.221326848098452","0.0130780317728047","0.111234234970289","0.00900564574182689","28.7413554323946","0.0311152947883409","0.4213758902","0.44744779715602"
